Transmission category,Transmission name,Transmission description,"Option 1 - e.g. Accept envoy, take this action, do this, etc etc",Option 2 - Take this alternative action,"Option 3 - take this alternative action (option 3 is usually a crazy explosive different action you can take, that is very unexpected)","Option 1 Consequences - e.g. faction relation boost +1 or -1 (never more than this), lose 100 astra/other resources, gain a ship, or a building level, etc etc",Option 2 consequences,Option 3 consequences
신호,신호 기록 012,"청취실이 '신호 기록 012' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,이클립스 도미니언 관계 +1; 아스트라 140 획득; 벌크론 90 손실,아스트라 90 손실; 아스트라 100 획득,이클립스 도미니언 관계 +1; 중수소 820 획득; 중수소 200 손실; 벌크론 40 획득
신호,신호 기록 013,"청취실이 '신호 기록 013' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,이클립스 도미니언 관계 +1; 아우렐라이트 160 획득; 아우렐라이트 620 손실,이클립스 도미니언 관계 +1; 아스트라 260 손실,이클립스 도미니언 관계 -1; 아우렐라이트 1480 획득; 중수소 340 손실; 아스트라 50 손실
신호,신호 기록 014,"청취실이 '신호 기록 014' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,유목 부족 관계 +1; 아스트라 140 획득; 중수소 200 손실,유목 부족 관계 -1; 아스트라 160 손실; 벌크론 60 획득,유목 부족 관계 -1; 아우렐라이트 240 획득; 벌크론 620 손실
신호,신호 기록 015,"청취실이 '신호 기록 015' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,테란 연합 관계 +1; 아스트라 620 획득; 중수소 620 손실,테란 연합 관계 +1; 벌크론 70 손실,gain 1 ship: Nocturne Sentry; 아스트라 1600 손실; 아우렐라이트 340 손실; 테란 연합 관계 -1
신호,신호 기록 016,"청취실이 '신호 기록 016' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,테란 연합 관계 +1; 아우렐라이트 20 획득; 벌크론 560 손실,테란 연합 관계 +1; 벌크론 30 손실,테란 연합 관계 +1; 아우렐라이트 200 획득; 아우렐라이트 120 손실; 중수소 20 손실
신호,신호 기록 017,"청취실이 '신호 기록 017' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,헬리오스 컨소시엄 관계 +1; 아우렐라이트 120 획득; 벌크론 420 손실,헬리오스 컨소시엄 관계 -1; 중수소 300 획득,헬리오스 컨소시엄 관계 -1; 아우렐라이트 140 획득; 중수소 340 손실
신호,신호 기록 018,"청취실이 '신호 기록 018' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,성간 연방 관계 +1; 아우렐라이트 560 획득; 벌크론 240 손실,성간 연방 관계 +1; 벌크론 80 획득; 중수소 100 손실,성간 연방 관계 +1; 중수소 1140 획득; 아우렐라이트 200 손실
신호,신호 기록 019,"청취실이 '신호 기록 019' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,아스트라 380 획득; 중수소 200 손실,아우렐라이트 100 손실; 벌크론 100 손실; 벌크론 140 획득,성간 연방 관계 -1; 아스트라 1600 획득; 아우렐라이트 220 손실; 아우렐라이트 40 손실
신호,신호 기록 020,"청취실이 '신호 기록 020' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,보이드본 조약 관계 +1; 아스트라 380 획득; 아스트라 460 손실,아스트라 60 획득; 아우렐라이트 120 손실,보이드본 조약 관계 -1; 벌크론 460 획득; 아우렐라이트 260 손실
신호,신호 기록 021,"청취실이 '신호 기록 021' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,보이드본 조약 관계 +1; 아우렐라이트 160 획득; 아우렐라이트 130 손실,벌크론 20 획득; 중수소 100 손실,보이드본 조약 관계 -1; 중수소 500 획득; 벌크론 300 손실; 아우렐라이트 70 손실
신호,신호 기록 022,"청취실이 '신호 기록 022' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,아스트라 340 획득; 중수소 200 손실,아스트라 560 손실; 아우렐라이트 100 획득,테란 연합 관계 +1; 아우렐라이트 900 획득; 아스트라 220 손실
신호,신호 기록 023,"청취실이 '신호 기록 023' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,헬리오스 컨소시엄 관계 +1; 아스트라 380 획득; 벌크론 20 손실,헬리오스 컨소시엄 관계 -1; 벌크론 60 획득; 아스트라 160 획득,헬리오스 컨소시엄 관계 -1; 아스트라 1600 획득; 벌크론 260 손실
신호,신호 기록 024,"청취실이 '신호 기록 024' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,테란 연합 관계 +1; 아우렐라이트 560 획득; 아우렐라이트 270 손실,테란 연합 관계 -1; 아우렐라이트 70 획득; 아스트라 20 손실,테란 연합 관계 -1; 아스트라 200 획득; 아우렐라이트 620 손실
신호,신호 기록 025,"청취실이 '신호 기록 025' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,lose 1 ship: Solar Wisp; 아스트라 1750 획득; 중수소 1240 획득; 중수소 620 획득; 헬리오스 컨소시엄 관계 -1; 중수소 530 손실,아우렐라이트 460 손실; 아우렐라이트 20 손실; 벌크론 210 획득,헬리오스 컨소시엄 관계 -1; 아우렐라이트 140 획득; 아스트라 40 획득
신호,신호 기록 026,"청취실이 '신호 기록 026' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,gain 1 ship: Bastille; 아스트라 820 손실; 중수소 1060 손실; 중수소 140 손실; 테란 연합 관계 +1,테란 연합 관계 -1; 중수소 160 획득; 중수소 160 손실,테란 연합 관계 -1; 아스트라 100 획득; 아우렐라이트 260 손실; 중수소 80 손실
신호,신호 기록 027,"청취실이 '신호 기록 027' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,보이드본 조약 관계 +1; 아스트라 60 획득; 중수소 380 손실,보이드본 조약 관계 +1; 아우렐라이트 180 손실,보이드본 조약 관계 -1; 벌크론 1240 획득; 벌크론 420 손실; 아스트라 90 손실
신호,신호 기록 028,"청취실이 '신호 기록 028' 건을 새 신호 파일로 열었습니다. 파형은 일정하지 않지만 반복성이 뚜렷하며, 출처는 아직 확인되지 않았습니다.",공개 기록에 남기고 관측소로 분석을 보낸다,민간 접근을 막고 제한 검토로 돌린다,금지된 해독과 추적 신호로 송신원을 끌어낸다,유목 부족 관계 +1; 중수소 380 획득; 아우렐라이트 20 손실,중수소 40 손실; 벌크론 140 획득,유목 부족 관계 -1; 아스트라 140 획득; 벌크론 70 손실
이상 현상,이상 현상 보고 001,행정 기록에 '이상 현상 보고 001' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,테란 연합 관계 +1; 중수소 120 획득; 중수소 460 손실,벌크론 380 획득; 아우렐라이트 120 손실,테란 연합 관계 -1; 벌크론 160 획득; 아스트라 100 손실
이상 현상,이상 현상 보고 002,행정 기록에 '이상 현상 보고 002' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,성간 연방 관계 +1; 아스트라 90 획득; 아우렐라이트 130 손실,성간 연방 관계 +1; 벌크론 30 획득; 아우렐라이트 50 손실,성간 연방 관계 +1; 아스트라 180 획득; 아우렐라이트 180 손실; 벌크론 20 획득
이상 현상,이상 현상 보고 003,행정 기록에 '이상 현상 보고 003' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,이클립스 도미니언 관계 +1; 아우렐라이트 100 획득; 중수소 60 손실,이클립스 도미니언 관계 -1; 중수소 200 손실; 중수소 80 손실; 벌크론 240 획득,이클립스 도미니언 관계 +1; 아스트라 160 획득; 중수소 380 손실
이상 현상,이상 현상 보고 004,행정 기록에 '이상 현상 보고 004' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,보이드본 조약 관계 +1; 아스트라 260 획득; 아우렐라이트 560 손실,보이드본 조약 관계 -1; 아스트라 560 손실; 중수소 320 획득,보이드본 조약 관계 +1; 아우렐라이트 1480 획득; 벌크론 500 손실
이상 현상,이상 현상 보고 005,행정 기록에 '이상 현상 보고 005' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,테란 연합 관계 +1; 아우렐라이트 460 획득; 벌크론 420 손실,테란 연합 관계 -1; 중수소 380 손실; 중수소 200 획득,테란 연합 관계 -1; 아우렐라이트 1360 획득; 아우렐라이트 160 손실
이상 현상,이상 현상 보고 006,행정 기록에 '이상 현상 보고 006' 건이 이상 현상으로 접수되었습니다. 현장 표식은 유지 중이고 표본과 목격 보고가 같은 파일에 묶여 있습니다.,현장을 봉쇄하고 신중한 조사팀을 들여보낸다,현장을 그대로 두고 추가 판독이 나올 때까지 기다린다,위험을 감수하고 내부를 강제로 열어 증거를 확보한다,벌크론 100 획득; 중수소 120 손실,유목 부족 관계 -1; 아우렐라이트 70 손실; 아스트라 180 손실; 벌크론 250 획득,유목 부족 관계 -1; 아스트라 560 획득; 벌크론 100 손실
